"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","Accountability Index ","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","Ind9Rate","Ind9Points","Ind9PointsPossible","GradGapFlag","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","SupportType","SupportCategory","Distinction","DistinctionCategory","schoolyear","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints"
"2024","Cromwell School District","0330011","Cromwell Middle School","0335111","Public Schools","6","8","Targeted Assistance","SchoolTot","633.5693786","900","70.39659763","3","1","72.72285302","48.48190201","50","61.22004154","75","40.81336103","50","66.40226395","44.26817597","50","73.95061172","53.58871063","35.72580709","50","70.18536419","46.79024279","50","61.33579639","75","40.89053093","50","13.77","20.36","13.66","0.6463550855","64.63550855","100","0.5933912668","59.33912668","100","0.6372792151","0.6508930207","63.72792151","100","0.5371090424","0.6212402568","53.71090424","100","0","0.9845132743","0.9768786127","0.9892473118","0.9800884956","0.9653179191","0.9892473118","0.981595092","0.9571428571","1","0.1150442478","36.99115044","50","0.2165605096","16.68789809","50",,,,,,,"0.9552238806","50","50",,,,,,,,,,,"0.4726027397","0.9832214765","31.50684932","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25",,,,,,
"2024","Cromwell School District","0330011","Cromwell High School","0336111","Public Schools","9","12",,"SchoolTot","1,123.870869","1,450","77.50833583","3","0","59.69266055","119.3853211","150","54.03240741","62.48401826","108.0648148","150","55.13455657","110.2691131","150","59.89726027","45.47685185","90.9537037","150","57.31125356","76.41500475","100","53.55656109","59.03638254","71.40874811","100","8.45","14.42","5.47",,,,,,,,,,,,,,,"1","0.9734513274","0.9473684211","0.9866666667","0.9734513274","0.9473684211","0.9866666667","0.9646017699","0.8947368421","1","0.1325536062","33.48927875","50","0.2777777778","4.444444444","50","0.8091286307","50","50","0.5933609959","39.55739972","50","0.947761194","50","50","0.9632352941","100","100","0.9512195122","100","100","0","0.794","100","100","0.3684210526","0.9637681159","24.56140351","50","0.5438596491","45.32163743","50","0.9512195122","0.94","0","17.11689482","18.55189874","18.27017869","6.488483022",,,,,"2024-25",,,,,,
"2024","Danbury School District","0340011","District","0000000","District","District","District",,"DistrictTot","995.6859173","1,450","68.6679943",,"1","57.21966411","38.14644274","50","52.84718741","70.53946692","35.23145827","50","53.55581449","35.70387633","50","66.02803104","49.45874451","32.97249634","50","53.57043679","35.71362453","50","49.57179001","64.69245905","33.04786001","50","17.69","16.56","15.12","0.5943406367","59.43406367","100","0.5665896453","56.65896453","100","0.5731968866","0.6525434051","57.31968866","100","0.5544147863","0.6000594797","55.44147863","100","0","0.9926112247","0.9926605505","0.9924450549","0.9919823927","0.9918450561","0.9924450549","0.9904942966","0.9899193548","0.9922600619","0.1515229959","29.69540081","50","0.1732604142","25.34791715","50","0.9758108851","50","50","0.2633315008","17.55543339","50","0.8051450465","42.82686418","50","0.7597402597","80.82343189","100","0.8263565891","87.91027544","100","1","0.585","78","100","0.570376914","0.9455894477","38.0251276","50","0.5474351903","45.61959919","50","0.8263565891","0.94","0.1136434109","16.92020236","18.37900923","18.16395061","8.649564958",,,,,"2024-25","0.62","31.0162671","50","0.584","29.1956469","50"
"2024","Danbury School District","0340011","Hayestown Avenue School","0340211","Public Schools","K","5","Schoolwide","SchoolTot","710.6158365","950","74.801667","3","1","60.09143026","40.06095351","50","56.85802247","75","37.90534831","50","60.85865662","40.57243775","50","75","57.4968689","38.33124593","50","60.51716961","40.34477974","50","56.26322581",,"37.5088172","50","18.14","17.5",,"0.7217457519","72.17457519","100","0.7865914746","78.65914746","100","0.7060409417","0.7945589626","70.60409417","100","0.778512845","0.824046939","77.8512845","100","0","1","1","1","1","1","1","1","1",,"0.1513157895","29.73684211","50","0.1666666667","26.66666667","50",,,,,,,,,,,,,,,,,,,,"0.7313432836","0.9305555556","48.75621891","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.72","36.02269957","50","0.708","35.42072552","50"
"2024","Danbury School District","0340011","Westside Middle School Academy","0340311","Public Schools","6","8","Schoolwide","SchoolTot","676.9711042","1,000","67.69711042","3","0","65.06011025","43.37340683","50","60.08748413","75","40.05832275","50","58.18960913","38.79307275","50","67.72240377","53.52169109","35.68112739","50","64.54086574","43.02724382","50","60.26819923","74.02267359","40.17879949","50","14.91","14.2","13.75","0.517750196","51.7750196","100","0.521546591","52.1546591","100","0.4868487074","0.5658433578","48.68487074","100","0.5000647261","0.5549039939","50.00647261","100","0","1","1","1","0.9986320109","0.9979757085","1","1","1","1","0.0820793434","43.58413133","50","0.100896861","39.8206278","50",,,,,,,"0.970212766","50","50",,,,,,,,,,,"0.5214723926","0.993902439","34.76482618","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.723","36.15324653","50","0.578","28.91527725","50"
"2024","Danbury School District","0340011","Mill Ridge Primary School","0340511","Public Schools","K","3","Schoolwide","SchoolTot","481.033323","600","80.1722205","2","0","65.55060198","87.40080265","100","60.5108055","75","80.681074","100","63.25914055","84.34552073","100","75","56.72854345","75.63805793","100",,,,,,,,"14.48","18.27",,,,,,,,,,,,,,,,"0","0.988372093","1","0.9642857143","0.988372093","1","0.9642857143",,,,"0.1107594937","37.84810127","50","0.1176470588","36.47058824","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.809","40.43074558","50","0.764","38.21843259","50"
"2024","Danbury School District","0340011","Morris Street School","0340611","Public Schools","K","5","Schoolwide","SchoolTot","693.5726558","950","73.00764798","2","0","59.53155427","39.68770285","50","58.33432717",,"38.88955145","50","60.22582717","40.15055145","50",,"59.21983304","39.4798887","50","61.50872284","41.00581523","50","60.0306085",,"40.02040567","50",,,,"0.6883568202","68.83568202","100","0.7451272947","74.51272947","100","0.6750060885",,"67.50060885","100","0.7391290838",,"73.91290838","100","0","1","1",,"1","1",,"1","1",,"0.0911764706","41.76470588","50","0.0917721519","41.64556962","50",,,,,,,,,,,,,,,,,,,,"0.3793103448","1","25.28735632","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.623","31.13767127","50","0.595","29.74150863","50"
"2024","Danbury School District","0340011","Park Avenue School","0340811","Public Schools","K","5","Schoolwide","SchoolTot","670.1313366","950","70.5401407","2","0","58.34197798","38.89465199","50","56.43343876","69.10809664","37.62229251","50","59.83910604","39.89273736","50","68.86865148","58.23841389","38.82560926","50","53.31922916","35.54615277","50","51.76612903",,"34.51075269","50","12.67","10.63",,"0.6174616527","61.74616527","100","0.7291698773","72.91698773","100","0.6134083717","0.6466066732","61.34083717","100","0.7312324044","0.7143393258","73.12324044","100","0","1","1","1","1","1","1","1","1",,"0.1299638989","34.00722022","50","0.1265822785","34.6835443","50",,,,,,,,,,,,,,,,,,,,"0.6336633663","0.9901960784","42.24422442","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.693","34.67405641","50","0.602","30.1028641","50"
"2024","Danbury School District","0340011","South Street School","0341011","Public Schools","K","5","Schoolwide","SchoolTot","734.8764522","950","77.35541603","2","0","63.63599998","42.42399999","50","60.86289434","75","40.5752629","50","67.24228903","44.82819269","50","75","63.99941792","42.66627861","50","60.18317972","40.12211982","50","57.57643759",,"38.38429173","50","14.13","11",,"0.7038277182","70.38277182","100","0.9643949717","96.43949717","100","0.7026807606","0.7082516977","70.26807606","100","0.9451523484","1","94.51523484","100","0","1","1","1","1","1","1","1","1",,"0.1333333333","33.33333333","50","0.1469648562","30.60702875","50",,,,,,,,,,,,,,,,,,,,"0.9411764706","0.8947368421","25","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Growth (All Students) - Math and High Growth (High Needs Students) - Math","2024-25","0.663","33.15860394","50","0.643","32.1717606","50"
"2024","Danbury School District","0340011","Great Plain School","0341111","Public Schools","K","5","Schoolwide","SchoolTot","772.6217354","950","81.32860373","2","0","75.39708655","50","50","67.58193204","75","45.05462136","50","74.63750188","49.75833459","50","75","67.47250204","44.98166803","50","71.4516129","47.6344086","50","64.859447",,"43.23963134","50","7.41","7.52",,"0.7948244905","79.48244905","100","0.771176955","77.1176955","100","0.6481933858","0.9877601545","64.81933858","100","0.6932855599","0.8736656328","69.32855599","100","0","1","1","1","1","1","1","1","1",,"0.082437276","43.5125448","50","0.0988372093","40.23255814","50",,,,,,,,,,,,,,,,,,,,"0.847826087","0.9583333333","50","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Growth (All Students) - ELA","2024-25","0.692","34.61413897","50","0.657","32.8457905","50"
"2024","Danbury School District","0340011","Shelter Rock School","0341211","Public Schools","K","5","Schoolwide","SchoolTot","672.079699","950","70.74523148","2","0","63.55524799","42.37016533","50","60.30607175","75","40.20404784","50","61.51020162","41.00680108","50","74.91964591","57.72327522","38.48218348","50","63.9711575","42.64743833","50","61.91185825",,"41.27457216","50","14.69","17.19",,"0.6704406211","67.04406211","100","0.7040804928","70.40804928","100","0.6458980187","0.7510806005","64.58980187","100","0.6748652059","0.8000735783","67.48652059","100","0","1","1","1","1","1","1","1","1",,"0.1501901141","29.96197719","50","0.1748768473","25.02463054","50",,,,,,,,,,,,,,,,,,,,"0.6","0.9708737864","40","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.649","32.42783538","50","0.583","29.15161385","50"
"2024","Danbury School District","0340011","King Street Primary School","0341311","Public Schools","K","3","Schoolwide","SchoolTot","502.8782891","600","83.81304819","2","0","66.63392272","88.8452303","100","62.56795404","75","83.42393872","100","69.47616598","92.63488797","100","75","64.8628692","86.4838256","100",,,,,,,,"12.43","10.13",,,,,,,,,,,,,,,,"0","1","1","1","1","1","1",,,,"0.1030150754","39.39698492","50","0.1156462585","36.8707483","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Performance and Great Improvement","2024-25","0.766","38.304419","50","0.738","36.9182543","50"
"2024","Danbury School District","0340011","Ellsworth Avenue School","0341411","Public Schools","PK","5","Schoolwide","SchoolTot","704.8713526","950","74.19698448","3","1","56.57126212","37.71417475","50","54.1873289","71.66950587","36.12488593","50","59.75823048","39.83882032","50","73.54363154","57.58158821","38.38772547","50","55.94032258","37.29354839","50","53.47569287",,"35.65046191","50","17.48","15.96",,"0.7046656738","70.46656738","100","0.7974052585","79.74052585","100","0.6796125054","0.8479697966","67.96125054","100","0.7842450489","0.8726816574","78.42450489","100","0","1","1","1","1","1","1","1","1",,"0.1031578947","39.36842105","50","0.1166666667","36.66666667","50",,,,,,,,,,,,,,,,,,,,"0.6041666667","0.9896907216","40.27777778","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.72","36.01125215","50","0.619","30.94476946","50"
"2024","Danbury School District","0340011","Pembroke School","0341511","Public Schools","K","5","Schoolwide","SchoolTot","623.7701918","950","65.66002018","3","1","56.68809656","37.79206437","50","51.12330873","69.90446765","34.08220582","50","56.37050918","37.58033945","50","73.14913428","49.30582492","32.87054995","50","57.70557185","38.47038123","50","48.66434176",,"32.44289451","50","18.78","23.84",,"0.5485077346","54.85077346","100","0.671437514","67.1437514","100","0.5824194971","0.4760067251","58.24194971","100","0.7002357324","0.6098689092","70.02357324","100","0","1","1","1","1","1","1","1","1",,"0.1717451524","25.65096953","50","0.2118959108","17.62081784","50",,,,,,,,,,,,,,,,,,,,"0.7368421053","1","49.12280702","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.684","34.22245127","50","0.673","33.65466295","50"
"2024","Danbury School District","0340011","Stadley Rough School","0341611","Public Schools","K","5","Schoolwide","SchoolTot","713.5634801","950","75.11194527","3","1","59.73711085","39.82474057","50","54.91433804","75","36.60955869","50","57.2788024","38.18586826","50","70.82036189","53.21633455","35.47755636","50","56.00907258","37.33938172","50","52.44655281",,"34.96436854","50","20.08","17.6",,"0.6709045622","67.09045622","100","0.8504248031","85.04248031","100","0.6201203783","0.827610044","62.01203783","100","0.8326826216","0.9051721061","83.26826216","100","0","1","1","1","1","1","1","1","1",,"0.1016260163","39.67479675","50","0.1055408971","38.89182058","50",,,,,,,,,,,,,,,,,,,,"0.7261904762","0.9333333333","48.41269841","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.695","34.741542","50","0.641","32.02791163","50"
"2024","Danbury School District","0340011","King Street Intermediate School","0341711","Public Schools","4","5","Schoolwide","SchoolTot","617.0665977","950","64.95437871","3","1","58.33071275","38.88714183","50","52.44100236","71.46476692","34.96066824","50","59.7593326","39.83955507","50","72.69297891","53.9594912","35.97299413","50","56.18806865","37.45871243","50","50.22972127","67.76749848","33.48648084","50","19.02","18.73","17.53","0.610134656","61.0134656","100","0.6797973524","67.97973524","100","0.5671270907","0.7129981113","56.71270907","100","0.6327591449","0.7923011065","63.27591449","100","0","0.9918256131","1","0.9719626168","0.9918256131","1","0.9719626168","1","1","1","0.1662125341","26.75749319","50","0.1705426357","25.89147287","50",,,,,,,,,,,,,,,,,,,,"0.5483870968","0.9637305699","36.55913978","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.625","31.22838091","50","0.541","27.04273404","50"
"2024","Danbury School District","0340011","Western CT Academy of International Studies Elementary Magnet School","0341911","Public Schools","K","5","Schoolwide","SchoolTot","813.7178844","950","85.65451414","1","0","76.85740215","50","50","70.34201605","75","46.89467736","50","75.95290056","50","50","75","70.24724692","46.83149795","50","75.60430108","50","50","69.85887097","75","46.57258065","50","4.65","4.75","5.14","0.8491714115","84.91714115","100","0.7839218578","78.39218578","100","0.8242658814","0.8753433244","82.42658814","100","0.7842283288","0.7835998035","78.42283288","100","0","1","1","1","1","1","1","1","1","1","0.0740740741","45.18518519","50","0.0898876405","42.02247191","50",,,,,,,,,,,,,,,,,,,,"0.7777777778","1","50","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Performance and High Growth (All Students) - ELA and High Growth (High Needs Students) - ELA & Math","2024-25","0.649","32.46104572","50","0.592","29.59167763","50"
"2024","Danbury School District","0340011","Broadview Middle School","0345111","Public Schools","6","8","Schoolwide","SchoolTot","568.6195389","1,000","56.86195389","3","0","52.0456425","34.697095","50","49.01023898","64.75744291","32.67349265","50","43.77347321","29.18231547","50","56.88467661","40.63441526","27.08961017","50","49.24743024","32.83162016","50","45.57233169","63.50900669","30.38155446","50","15.74","16.25","17.93","0.5354645795","53.54645795","100","0.346429099","34.6429099","100","0.5333787934","0.5424743447","53.33787934","100","0.336643202","0.3791828089","33.6643202","100","0","0.9934579439","0.993220339","0.9945945946","0.9906542056","0.9898305085","0.9945945946","0.9945355191","0.9966329966","0.9855072464","0.1152764761","36.94470478","50","0.1220095694","35.59808612","50",,,,,,,"0.856","45.53191489","50",,,,,,,,,,,"0.4251497006","0.9786628734","28.34331337","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.638","31.89486718","50","0.565","28.2593972","50"
"2024","Danbury School District","0340011","Rogers Park Middle School","0345211","Public Schools","6","8","Schoolwide","SchoolTot","617.6797334","1,000","61.76797334","3","1","53.65911716","35.77274477","50","49.34746941","71.33119972","32.89831294","50","46.99453805","31.32969204","50","61.3683784","43.48759787","28.99173192","50","54.31117241","36.20744828","50","50.57099391","70.89805097","33.71399594","50","21.98","17.88","20.32","0.5664136108","56.64136108","100","0.4797662044","47.97662044","100","0.5367670261","0.6546122005","53.67670261","100","0.4785956372","0.483248642","47.85956372","100","0","0.9955257271","0.9972899729","0.9871794872","0.9955257271","0.9972899729","0.9871794872","1","1","1","0.1417410714","31.65178571","50","0.1627565982","27.44868035","50",,,,,,,"0.8006756757","42.58913168","50",,,,,,,,,,,"0.689213894","0.9476351351","45.94759293","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25","0.687","34.35477494","50","0.612","30.61959404","50"
"2024","Danbury School District","0340011","Danbury High School","0346111","Public Schools","9","12",,"SchoolTot","928.1772669","1,550","59.88240432","3","1","45.19262653","90.38525305","150","39.30681074","56.94117647","78.61362148","150","39.8797993","79.7595986","150","50.03202614","34.79371316","69.58742633","150","46.09617879","61.46157172","100","41.69245764","54.85241503","55.58994352","100","17.63","15.23","13.15",,,,,,,,,,,,,,,"0","0.965599051","0.9569707401","0.9847328244","0.965599051","0.9569707401","0.9847328244","0.9774078478","0.972270364","0.9886363636","0.2059242381","18.81515238","50","0.2492894844","10.14210313","50","0.9771819738","50","50","0.2732458642","18.21639095","50","0.7600446429","40.42790653","50","0.7661909989","81.50968073","100","0.8411669368","89.48584434","100","1","0.594","79.2","100","0.5506883605","0.8950892857","18.35627868","50","0.5488464825","45.73720687","50","0.8411669368","0.94","0.0988330632","17.11689482","18.55189874","18.27017869","6.488483022",,,,,"2024-25","0.372","18.5898214","50","0.446","22.29946717","50"
"2024","Darien School District","0350011","District","0000000","District","District","District",,"DistrictTot","1,264.450795","1,450","87.20350308",,"0","82.26378404","50","50","67.5055728","75","45.0037152","50","81.1400575","50","50","75","65.69867915","43.79911943","50","79.42121367","50","50","62.68265759","75","41.7884384","50","7.49","9.3","12.31","0.7050930325","70.50930325","100","0.7501551135","75.01551135","100","0.6317208367","0.7250485058","63.17208367","100","0.6357027665","0.7811114208","63.57027665","100","0","0.9939807384","0.9827586207","0.9973849372","0.9939807384","0.9827586207","0.9973849372","0.9853881279","0.9536679537","0.995215311","0.0455540955","50","50","0.0862068965","42.75862069","50","0.9876033058","50","50","0.826446281","50","50","0.9735202492","50","50","0.9695121951","100","100","0.9680851064","100","100","0","0.91","100","100","0.7361827561","0.9798705967","49.07885041","50","0.5585714286","46.54761905","50","0.9680851064","0.94","0","16.92020236","18.37900923","18.16395061","8.649564958",,,,,"2024-25","0.634","31.68086589","50","0.831","41.5263907","50"
"2024","Darien School District","0350011","Hindley Elementary School","0350211","Public Schools","PK","5",,"SchoolTot","696.3718051","800","87.04647564","1","0","83.14121809","50","50","70.10508314","75","46.73672209","50","84.44837442","50","50","75","70.13595097","46.75730065","50","83.50907258","50","50",,"75",,,"4.89","4.86",,"0.800300954","80.0300954","100","0.8345295221","83.45295221","100","0.7396562554","0.8145702949","73.96562554","100","0.6542910925","0.8769385644","65.42910925","100","0","1","1","1","1","1","1","1",,"1","0.0291970803","50","50","0","50","50",,,,,,,,,,,,,,,,,,,,"0.828125","1","50","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Performance and High Growth (All Students) - ELA & Math and High Growth (High Needs Students) - ELA","2024-25",,,,,,
"2024","Darien School District","0350011","Royle Elementary School","0350511","Public Schools","PK","5",,"SchoolTot","653.124952","800","81.640619","2","0","84.16942906","50","50","72.31060634","75","48.20707089","50","83.93044096","50","50","75","70.92903225","47.2860215","50","77.24129032","50","50",,"75",,,"2.68","4.07",,"0.7836259493","78.36259493","100","0.715922973","71.5922973","100","0.6648755835","0.832005728","66.48755835","100","0.5840252376","0.7696590874","58.40252376","100","0","1","1","1","1","1","1","1",,"1","0.0381231672","50","50","0.0421052632","50","50",,,,,,,,,,,,,,,,,,,,"0.4918032787","0.9682539683","32.78688525","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25",,,,,,
"2024","Darien School District","0350011","Tokeneke Elementary School","0350611","Public Schools","PK","5",,"SchoolTot","755.8706493","850","88.92595875","1","0","85.5839545","50","50","75.43866912","75","50","50","83.0935407","50","50","75","71.95039513","47.96693009","50","78.00675169","50","50","69.23297491","75","46.15531661","50","-0.43","3.04","5.76","0.8720893871","87.20893871","100","0.8003252759","80.03252759","100","0.7628829469","0.915141926","76.28829469","100","0.6821864165","0.8468992493","68.21864165","100","0","0.9954954955","0.9833333333","1","0.9954954955","0.9833333333","1","1","1","1","0.0159817352","50","50","0.019047619","50","50",,,,,,,,,,,,,,,,,,,,"0.9166666667","1","50","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Performance and High Growth (All Students) - ELA and High Growth (High Needs Students) - ELA","2024-25",,,,,,
"2024","Darien School District","0350011","Holmes Elementary School","0350711","Public Schools","PK","5",,"SchoolTot","706.2471189","800","88.28088986","1","0","83.20622391","50","50","76.72822309","75","50","50","84.06083678","50","50","75","76.61430164","50","50","80.33202203","50","50",,"75",,,"-1.72","-1.61",,"0.7191401009","71.91401009","100","0.7859559905","78.59559905","100","0.833886454","0.6931974471","83.3886454","100","0.7715112423","0.7892217597","77.15112423","100","0","1","1","1","1","1","1","1",,"1","0.0123152709","50","50","0.0144927536","50","50",,,,,,,,,,,,,,,,,,,,"0.6779661017","1","45.19774011","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Performance and High Growth (High Needs Students) - ELA","2024-25",,,,,,
"2024","Darien School District","0350011","Ox Ridge Elementary School","0351311","Public Schools","PK","5",,"SchoolTot","735.698054","850","86.55271223","1","0","82.24577542","50","50","66.79978246","75","44.5331883","50","82.16681997","50","50","75","66.95988432","44.63992288","50","86.40626186","50","50","66.38523573","75","44.25682382","50","8.2","8.04","8.61","0.8255319717","82.55319717","100","0.8506977461","85.06977461","100","0.6680099809","0.8817026041","66.80099809","100","0.6992748241","0.9046935168","69.92748241","100","0","1","1","1","1","1","1","1","1","1","0.0286806883","50","50","0.0303030303","50","50",,,,,,,,,,,,,,,,,,,,"0.71875","0.9896907216","47.91666667","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,"School of Distinction","High Performance and High Growth (All Students) - ELA & Math","2024-25",,,,,,
"2024","Darien School District","0350011","Middlesex Middle School","0355111","Public Schools","6","8",,"SchoolTot","712.9697422","900","79.21886025","3","0","83.28116316","50","50","64.74398728","75","43.16265818","50","81.5426315","50","50","75","63.825077","42.55005134","50","80.84760117","50","50","62.61871921","75","41.74581281","50","10.25","11.17","12.38","0.6360277202","63.60277202","100","0.7145822804","71.45822804","100","0.5455163532","0.6574110306","54.55163532","100","0.6046893596","0.7404071168","60.46893596","100","1","0.995196926","0.981981982","0.9987789988","0.995196926","0.981981982","0.9987789988","0.985915493","0.9375","0.9965635739","0.0643611912","47.12776177","50","0.108490566","38.30188679","50",,,,,,,"0.9902597403","50","50",,,,,,,,,,,"0.7568740955","0.9928571429","50","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25",,,,,,
"2024","Darien School District","0350011","Darien High School","0356111","Public Schools","9","12",,"SchoolTot","1,339.693074","1,450","92.39262577","2","0","75.80885122","150","150","62.90763052","75","125.815261","150","73.68032015","147.3606403","150","75","56.98795181","113.9759036","150","76.58922848","100","100","58.03738418","75","77.38317891","100","12.09","18.01","16.96",,,,,,,,,,,,,,,"1","0.9779005525","0.9540229885","0.9854545455","0.9779005525","0.9540229885","0.9854545455","0.9724517906","0.9247311828","0.9888888889","0.0569164265","48.6167147","50","0.1352941176","32.94117647","50","0.990237099","50","50","0.8368200837","50","50","0.9667673716","50","50","0.9724770642","100","100","0.9888888889","100","100","0","0.91","100","100","0.7024539877","0.9588235294","46.83026585","50","0.5612391931","46.76993276","50","0.9888888889","0.94","0","17.11689482","18.55189874","18.27017869","6.488483022",,,,,"2024-25",,,,,,
"2024","Deep River School District","0360011","District","0000000","District","District","District",,"DistrictTot","602.2617218","800","75.28271522",,"0","73.60982667","49.07321778","50","67.87070318","75","45.24713545","50","73.27676122","48.85117415","50","75","65.29943837","43.53295891","50","78.9516129","50","50",,,,,"7.12","9.7",,"0.6341178047","63.41178047","100","0.6627823985","66.27823985","100","0.5540097953","0.7008744791","55.40097953","100","0.6591335995","0.6658230644","65.91335995","100","0","1","1","1","1","1","1","1",,,"0.0909090909","41.81818182","50","0.12","36","50",,,,,,,,,,,,,,,,,,,,"0.5510204082","1","36.73469388","50",,,,,,,"16.92020236","18.37900923","18.16395061",,,,,,"2024-25",,,,,,
"2024","Deep River School District","0360011","Deep River Elementary School","0360111","Public Schools","PK","6","Targeted Assistance","SchoolTot","602.2617218","800","75.28271522","2","0","73.60982667","49.07321778","50","67.87070318","75","45.24713545","50","73.27676122","48.85117415","50","75","65.29943837","43.53295891","50","78.9516129","50","50",,,,,"7.12","9.7",,"0.6341178047","63.41178047","100","0.6627823985","66.27823985","100","0.5540097953","0.7008744791","55.40097953","100","0.6591335995","0.6658230644","65.91335995","100","0","1","1","1","1","1","1","1",,,"0.0909090909","41.81818182","50","0.12","36","50",,,,,,,,,,,,,,,,,,,,"0.5510204082","1","36.73469388","50",,,,,,,"17.11689482","18.55189874","18.27017869",,,,,,"2024-25",,,,,,
